tweet_id,timestamp,username,display_name,text,replies,retweets,likes,keyword_source,clean_text,aspect,sentiment
2030984829538627769,2026-03-09T12:31:31.000Z,@gangstabooss,Spike ・,"hold dolar doang malah pump  siap"" barang naik geis!!",2,0,3,dolar naik,hold dolar doang malah pump siap barang naik geis,Harga barang,Netral
2030975604385096057,2026-03-09T11:54:52.000Z,@Martinus_Leo,Lapor Kak!,"Harga minyak tembus 100 dolar per barel.  Pilihan sulit buat pemerintah, naikin harga BBM buat ngurangin tekanan, tapi potensi gebuk daya beli yang mulai naik. Kalau ga dinaikin, bakal gerus APBN. Ambil dana MBG buat tambal, potensi digebuk temen sendiri.",4,2,5,dolar naik,harga minyak tembus dolar per barel pilihan sulit buat pemerintah naikin harga bbm buat ngurangin tekanan tapi potensi gebuk daya beli yang mulai naik kalau enggak dinaikin bakal gerus apbn ambil dana mbak buat tambal potensi digebuk teman sendiri,Harga barang,Negatif
2030932438432821749,2026-03-09T09:03:20.000Z,@mandikecil,adnan,aduh... kenapa harus dolar yg naik... knp bukan prabowo dan antek-anteknya...,5,0,27,dolar naik,aduh kenapa harus dolar yang naik kenapa bukan prabowo dan antek anteknya,Ekonomi nasional,Netral
2030834194461643219,2026-03-09T02:32:57.000Z,@yadisur1980,suryadi π,"Pada heboh dolar naik,lah gua yang ga punya dolar ge diem diem bae...",4,0,8,dolar naik,pada heboh dolar naik lah gua yang enggak punya dolar ge diam diam bae,Umum,Netral
2030822440792912342,2026-03-09T01:46:15.000Z,@DombaEth27,Domba.Eth,siapa yng bilang trump naik BTC ke $200 juta dolar karena di pro crypto,1,0,1,dolar naik,siapa yang bilang trump naik btc ke juta dolar karena di pro crypto,Investasi,Netral
2030527762742861941,2026-03-08T06:15:18.000Z,@Multipolar_04,Analisis Dunia Multipolar,"Pada hari senin pagi besok, semua tekanan ekonomi bisa terjadi secara bersamaan. Harga minyak mentah bisa langsung naik di atas $100, bahkan sebelum pasar saham di Amerika benar-benar bereaksi.  Saat penutupan pasar saham pada hari Jumat kemaren, kondisi seperti ini belum",1,1,2,dolar naik,pada hari senin pagi besok semua tekanan ekonomi bisa terjadi secara bersamaan harga minyak mentah bisa langsung naik di atas bahkan sebelum pasar saham di amerika benar benar bereaksi saat penutupan pasar saham pada hari jumat kemarin kondisi seperti ini belum,Harga barang,Netral
2030331531395477714,2026-03-07T17:15:33.000Z,@crystlazxbt,crystlaz,"APAKAH LO SIAP KALAU 1 USD = IDR 20K ???  sekarang, 1  $USD  = IDR 16k  tapi kemarin Januari, 1 USD sempat IDR 17k   bayangin aja kalo 1 USD = IDR 20k,  apalagi kondisi global saat ini memanas  pas waktunya inflasi naik, nilai uang bisa cepat tergerus. makanya, penting buat mulai",1,0,2,dolar naik,apakah lo siap kalau usd idr ke sekarang usd idr ke tapi kemarin januari usd sempat idr ke bayangkan saja kalo usd idr ke apalagi kondisi global saat ini memanas pas waktunya inflasi naik nilai uang bisa cepat tergerus makanya penting buat mulai,Harga barang,Negatif
2030259287470350530,2026-03-07T12:28:29.000Z,@yudasukama,FWB - Fans Windah Basudara,"Worst scenario: Sekarang masih ditahan2 pemerintah karena takut masyarakat panik. Nanti abis lebaran, bisa jebol semuanya  Inflasi 5%+, harga bensin naik, beban APBN bengkak, defisit diluar batas, mbg masih jadi ladang korupsi, dolar 17k+, sampe demo dimana2  Semoga ga kejadian",1,1,8,dolar naik,worst scenario sekarang masih ditahan pemerintah karena takut masyarakat panik nanti habis lebaran bisa jebol semuanya inflasi harga bensin naik beban apbn bengkak defisit diluar batas mbak masih jadi ladang korupsi dolar ke sampai demo dimana semoga enggak kejadian,Harga barang,Negatif
2030135368415138027,2026-03-07T04:16:04.000Z,@CryptoCurrentMY,CryptoCurrent ,"Dolar AS kukuh ancam pemulihan Bitcoin! DXY naik ke 99+, konflik Timur Tengah dorong safe haven. Risiko turun & strategi pelabur.   https:// cryptocurrent.my/bitcoin-rally- at-risk-surging-us-dollar-threatens-crypto-recovery/ … #BTC #Bitcoin #Kripto #DolarAS",0,0,2,dolar naik,dolar as kukuh ancam pemulihan bitcoin dxy naik ke konflik timur tengah dorong safe haven risiko turun strategi pelabur cryptocurrent my bitcoin rally at risk surging us dollar threatens crypto recovery btc bitcoin kripto dolaras,Investasi,Negatif
2028772378336248229,2026-03-03T10:00:02.000Z,@bittimexchange,Bittime,"Ketegangan Iran–Israel memicu dampak ke crypto seperti Bitcoin karena sifatnya terdesentralisasi dan lintas negara.  Emas global naik ke sekitar 5.300 dolar per ons, sementara akses emas di blockchain bisa lewat PAX Gold dan Tether Gold. Minat pada koin privasi seperti Zcash,",0,0,9,dolar naik,ketegangan iran israel memicu dampak ke crypto seperti bitcoin karena sifatnya terdesentralisasi dan lintas negara emas global naik ke sekitar dolar per ons sementara akses emas di blockchain bisa lewat pax gold dan tether gold minat pada koin privasi seperti zcash,Investasi,Netral
2028728539223380199,2026-03-03T07:05:50.000Z,@FahmiAgustian,Fahmi,"TL;DR: Selat Hormuz Lumpuh, Ekonomi Dunia Terancam, Harga Minyak Mentah Perlahan Naik.  ​Trafik Anjlok 80%: Jalur nadi energi dunia macet total; 150 kapal tanker terdampar & tak berani melintas.  ​Harga Minyak Meroket: Melonjak ke $79,40/barel dipicu serangan AS-Israel & ancaman",0,0,9,dolar naik,tl dari selat hormuz lumpuh ekonomi dunia terancam harga minyak mentah perlahan naik trafik anjlok jalur nadi energi dunia macet total kapal tanker terdampar tak berani melintas harga minyak meroket melonjak ke barel dipicu serangan as israel ancaman,Harga barang,Negatif
2028713488647172147,2026-03-03T06:06:02.000Z,@Om_Awu,Wahyudi,"Cadangan BBM 20 hari, perang sampe sebulan pemerintah bisa apa...cadangan BBM abis imbasnya bisa tau sendiri lah, yang pasti dan yang utama harga sembako naik, yang mau mudik pasti mikir panjang karena BBM langka, dolar naik, ihsg anjlok, demo di mana-mana... Bisa 98 jilid 2.",0,4,102,dolar naik,cadangan bbm hari perang sampai sebulan pemerintah bisa apa cadangan bbm habis imbasnya bisa tau sendiri lah yang pasti dan yang utama harga sembako naik yang mau mudik pasti mikir panjang karena bbm langka dolar naik ihsg anjlok demo di mana mana bisa jilid,Harga barang,Negatif
2028272480385917346,2026-03-02T00:53:37.000Z,@yappingidx,yapping idx,"Bayangin aja kalau minyak dunia beneran tembus 100 dolar, jujur bakal berat banget sih buat harga BBM kita.     bisa diatas 18rb?    Kalau harga bensin udah naik, biasanya efek dominonya bakal berasa ke harga sembako juga karena ongkos kirim barang otomatis jadi lebih mahal, jadi",1,1,47,dolar naik,bayangkan saja kalau minyak dunia benaran tembus dolar jujur bakal berat banget sih buat harga bbm kita bisa diatas ribu kalau harga bensin sudah naik biasanya efek dominonya bakal berasa ke harga sembako juga karena ongkos kirim barang otomatis jadi lebih mahal jadi,Harga barang,Negatif
2028229914282041409,2026-03-01T22:04:28.000Z,@miqbalhm1,Qobal,"No no.   Ini benar tapi salah, justru ketika selat Hormuz ni di tutup, selain harga minyak naik, biaya logistik juga naik, waktu tempuh jd lebih lama. Sebab Selat hormuz ini bukan hanya ttg minyak, tapi juga soal jalur perdagangan.  Dolar mungkin naik, tapi US malah menanggung",2,0,15,dolar naik,no no ini benar tapi salah justru ketika selat hormuz nih di tutup selain harga minyak naik biaya logistik juga naik waktu tempuh jadi lebih lama sebab selat hormuz ini bukan hanya tentang minyak tapi juga soal jalur perdagangan dolar mungkin naik tapi us malah menanggung,Harga barang,Netral
2028188048308273486,2026-03-01T19:18:07.000Z,@haicharicacha,charicacha,"TARGET $5–10 JUTA DOLAR PER BULAN DI WEB3?!   Ini bukan mimpi, ini lowongan BD real dari  @duniaweb3 ! Kalau lo punya network crypto/DeFi/trading dan bisa closing volume gede, ini tiket buat cuan gila + karir naik level.  Siapa yang berani apply? Drop 'SIAP' di bawah kalau lo mau",1,0,3,dolar naik,target juta dolar per bulan di web ini bukan mimpi ini lowongan bd real dari kalau lo punya network crypto defi trading dan bisa closing volume gede ini tiket buat cuan gila karir naik level siapa yang berani apply drop siap di bawah kalau lo mau,Investasi,Netral
2028076992319594635,2026-03-01T11:56:49.000Z,@triwul82,kiv z,"Sok nasionalis dengan singkong, tapi lupa kalau bensin motor buat angkut singkongnya itu harganya ditentukan di Selat Hormuz. Bilang 90% domestik, tapi kalau harga HP dan pulsa naik karena Dolar mengamuk akibat perang, masih bisa gaya? Jangan romantisasi kemiskinan dengan nyuruh",1,0,2,dolar naik,sok nasionalis dengan singkong tapi lupa kalau bensin motor buat angkut singkongnya itu harganya ditentukan di selat hormuz bilang domestik tapi kalau harga hp dan pulsa naik karena dolar mengamuk akibat perang masih bisa gaya jangan romantisasi kemiskinan dengan nyuruh,Harga barang,Netral
2028051426056814657,2026-03-01T10:15:14.000Z,@ChouSenka,Senka ☾〖 Davidbeatt 】,"izin nimbrung.  gw yang tiba2 tembus 10k lebih gara2 vrb dalam kurang seminggu....  imo, kenaikan yang kayak gini tergolong normal ya, apalagi kalo kamu punya karya yang bagus dan views yang banyak  kenaikan 500 kalo most of time rata videonya ini lebih dari 5k penonton + rajin",2,8,142,dolar naik,izin nimbrung gue yang tiba tembus ke lebih gara vrb dalam kurang seminggu imo kenaikan yang kayak begini tergolong normal ya apalagi kalo kamu punya karya yang bagus dan views yang banyak kenaikan kalo most of time rata videonya ini lebih dari ke penonton rajin,Umum,Positif
2028000038702748105,2026-03-01T06:51:02.000Z,@vespamatic96,Vespamatic.hl,MATA UANG IRAN HANCUR TELOR BEBEK DISEBUT LEBIH MURAH DARI TISU TOILET  Nilai mata uang Iran terus merosot tajam terhadap dolar AS Pelemahan ini membuat harga kebutuhan pokok naik dan daya beli masyarakat makin tertekan,2,5,20,dolar naik,mata uang iran hancur telor bebek disebut lebih murah dari tisu toilet nilai mata uang iran terus merosot tajam terhadap dolar as pelemahan ini membuat harga kebutuhan pokok naik dan daya beli masyarakat makin tertekan,Harga barang,Negatif
2027957587518624086,2026-03-01T04:02:21.000Z,@Ambarwtnr_,Am,"Meski Indonesia tdk terlibat lngsung secara militer, dampaknya ttp bisa dirasakan lewat ekonomi global, terutama harga minyak, inflasi, nilai tukar rupiah, dan pertumbuhan ekonomi domestik. Konflik di Timur Tengah biasanya berdampak pada pasar global dan negara net-importer",2,0,7,nilai tukar rupiah,meski indonesia tidak terlibat langsung secara militer dampaknya tetap bisa dirasakan lewat ekonomi global terutama harga minyak inflasi nilai tukar rupiah dan pertumbuhan ekonomi domestik konflik di timur tengah biasanya berdampak pada pasar global dan negara net importer,Harga barang,Negatif
2063891256380670068,2026-06-08T07:49:55.000Z,@staryier,☆★ bada,“Orang desa ga pake dolar” wowoooooooo donat kampung jajanan anak sd harga 2.500 sekarang naik 100% jadi 5.000 WOOOOOOOOOO,0,0,0,dolar naik,orang desa enggak pakai dolar wowoooooooo donat kampung jajanan anak sd harga sekarang naik jadi woooooooooo,Harga barang,Netral
2063886653538828587,2026-06-08T07:31:38.000Z,@ferizandra,ferizandra,"Curiga uang korupsi dibelikan dolar, makanya naik terus kursnya...",0,0,0,dolar naik,curiga uang korupsi dibelikan dolar makanya naik terus kursnya,Umum,Netral
2063886523297321216,2026-06-08T07:31:06.000Z,@Asep_itadori,Rahman,"Dolar naik, tapi semangat kita tidak boleh ikut turun. Kita adalah generasi yang kreatif dan tangguh. Kenaikan ini justru bisa jadi kesempatan buat kita lebih mandiri dan mengembangkan potensi dalam negeri. Indonesia tetap kuat",0,0,0,dolar naik,dolar naik tapi semangat kita tidak boleh ikut turun kita adalah generasi yang kreatif dan tangguh kenaikan ini justru bisa jadi kesempatan buat kita lebih mandiri dan mengembangkan potensi dalam negeri indonesia tetap kuat,Ekonomi nasional,Negatif
2063883631903527139,2026-06-08T07:19:37.000Z,@alkohosl,Pit,Lihat dolar yang naik terus jangan langsung bikin hati gelisah ingat rupiah itu mata uang kita sendiri yang selalu setia menemani jadi Cinta Rupiah itu pilihan yang paling tepat,0,0,0,dolar naik,lihat dolar yang naik terus jangan langsung bikin hati gelisah ingat rupiah itu mata uang kita sendiri yang selalu setia menemani jadi cinta rupiah itu pilihan yang paling tepat,Umum,Netral
2063883191602266537,2026-06-08T07:17:52.000Z,@sonnywi77531293,PRO-NKRI.,"Dolar naik rupiah melemah tapi pertumbuhan ekonomi kuat, inflasi rendah, ekspor masih aman, devisa negara kuat, subsidi BBM dll jalan, kredit masyarakat  jalan, harga barang masih terjaga, swasembada pangan kita kuat. masalah dari luar bukan dr dalam. Knp Purbaya harus diganti?",1,0,1,dolar naik,dolar naik rupiah melemah tapi pertumbuhan ekonomi kuat inflasi rendah ekspor masih aman devisa negara kuat subsidi bbm dll jalan kredit masyarakat jalan harga barang masih terjaga swasembada pangan kita kuat masalah dari luar bukan dari dalam kenapa purbaya harus diganti,Harga barang,Negatif
2063875449059746070,2026-06-08T06:47:06.000Z,@TradingDiary2,"Chart Investor Saham IHSG,USA,Crypto",dolar kaya tinggi tapi naik terus saham kaya murah tapi turun terus itu namanya TREND belajarnya di teknikal analisis GA LOGIS tapi PRAKTIS the trend is you friend lawan trend kaya lawan kereta kebut,2,0,2,dolar naik,dolar kayak tinggi tapi naik terus saham kayak murah tapi turun terus itu namanya trend belajarnya di teknikal analisis enggak logis tapi praktis the trend is you friend lawan trend kayak lawan kereta kebut,Investasi,Negatif
2063874841980358808,2026-06-08T06:44:41.000Z,@MegamasNews,Menuju Garuda Emas,"""Dolar Naik? Ini Justru Berkah Besar untuk Indonesia! ""  ---  Dolar AS sedang naik, tapi jangan panik. Justru saat ini Indonesia punya peluang emas di sektor pariwisata.  #devisanegara #pariwisataindonesia #wisatalokal #fyp #foryou",0,0,0,dolar naik,dolar naik ini justru berkah besar untuk indonesia dolar as sedang naik tapi jangan panik justru saat ini indonesia punya peluang emas di sektor pariwisata devisanegara pariwisataindonesia wisatalokal fyp foryou,Ekonomi nasional,Negatif
2063873179777675537,2026-06-08T06:38:05.000Z,@luckyboy3855,luckyboy,"Ingat mahasiswa juga belanja, orang tua juga belanja. Kalo dolar naik terus ya otomatis harga barang di supermarket ato pasar juga ikutan naik, apalagi banyak produk kita yang impor. Jadi kekhawatiran itu wajar.",0,0,0,dolar naik,ingat mahasiswa juga belanja orang tua juga belanja kalo dolar naik terus ya otomatis harga barang di supermarket atau pasar juga ikutan naik apalagi banyak produk kita yang impor jadi kekhawatiran itu wajar,Harga barang,Netral
2063871884941488320,2026-06-08T06:32:56.000Z,@nadyarchstud,nad,"nder, dolar naik tuh ngaruh ke semua harga termasuk kebutuhan pokok",0,0,0,dolar naik,nder dolar naik tuh ngaruh ke semua harga termasuk kebutuhan pokok,Harga barang,Netral
2063871831568941536,2026-06-08T06:32:44.000Z,@diora_anr,Denny Anr,dolar naik terus gak ada turunnya,1,0,2,dolar naik,dolar naik terus enggak ada turunnya,Umum,Netral
2063871408233759214,2026-06-08T06:31:03.000Z,@ivycorners,arsyila,rulnyul bangsa yang besar tidak takut dolar naik,0,0,0,dolar naik,rulnyul bangsa yang besar tidak takut dolar naik,Umum,Netral
2063871298779201906,2026-06-08T06:30:37.000Z,@nalamovies,Naisya IT(S) JADI USU²⁶,mbg gua hari ini gua shock banget yuyur pas beli ayam sekilo udah 65k perasaan kemaren 45K SAPA BILANG KEMAREN KALO DOLAR GA ADA PENGARUH BUAT DESA?? INI APAAN NJIR PADA NAIK SEMUA,0,1,0,dolar naik,mbak gua hari ini gua shock banget yuyur pas beli ayam sekilo sudah ke perasaan kemarin ke sapa bilang kemarin kalo dolar enggak ada pengaruh buat desa ini apaan anjir pada naik semua,Harga barang,Netral
2063871199667696004,2026-06-08T06:30:13.000Z,@DJYenDJYen20035,Sorot Tanah Air,"Prabowo: Bangsa yang lemah adalah bangsa yang selalu takut dolar naik, takut BBM habis, dan takut menghadapi tantangan. Setuju atau tidak? #Prabowo #Dolar #EkonomiIndonesia #PolitikIndonesia",0,0,0,dolar naik,prabowo bangsa yang lemah adalah bangsa yang selalu takut dolar naik takut bbm habis dan takut menghadapi tantangan setuju atau tidak prabowo dolar ekonomiindonesia politikindonesia,Ekonomi nasional,Netral
2063868559797956880,2026-06-08T06:19:44.000Z,@oppo_wahid,Wahid OPPO,"ada ketemu ..... dia aku ajak diskusi ttg dolar naik. langsung, reaksinya, ""aku dah tahu ... gak usah cerita .... itu gara2 antek2 asing itu ...udah aku dah tahu... Aku memang pendukung prabowo""",0,0,0,dolar naik,ada ketemu dia aku ajak diskusi tentang dolar naik langsung reaksinya aku deh tahu enggak usah cerita itu gara antek asing itu sudah aku deh tahu aku memang pendukung prabowo,Investasi,Netral
2063866477720252845,2026-06-08T06:11:27.000Z,@saustomatkfcv4,Puss Puss ,"Ya ada benernya tapi dikit bgt, TAPI DIA MIKIR GAK SIH TAHU TEMPE YANG DIA MAKAN AJA ITU KEDELAINYA IMPOR, banyak bgt bahan baku kita yang masih imporr. Kalau kita berdikari kek Cina gapapa deh mau dolar naik juga… kita BUKAN BANGSA YANG BESAR",1,0,0,dolar naik,ya ada benernya tapi dikit banget tapi dia mikir enggak sih tahu tempe yang dia makan saja itu kedelainya impor banyak banget bahan baku kita yang masih imporr kalau kita berdikari kayak cina gapapa deh mau dolar naik juga kita bukan bangsa yang besar,Harga barang,Netral
2063864197445009510,2026-06-08T06:02:24.000Z,@energyposhitip,osie,"kirain aku yang boros ternyata karna emang sekarang serba naik. harga naik, dolar naik, suhu naik, tensi naik yang rendah kepercayaan rakyat ke pemerintah :(",0,0,0,dolar naik,mengira aku yang boros ternyata karena memang sekarang serba naik harga naik dolar naik suhu naik tensi naik yang rendah kepercayaan rakyat ke pemerintah,Harga barang,Netral
2063860137358684311,2026-06-08T05:46:16.000Z,@Web3Recapio,Web3 Recap,"Analisis Singkat Pergerakan USD/IDR  Berdasarkan grafik 1 bulan terakhir, nilai tukar Dolar AS terhadap Rupiah menunjukkan tren yang cukup kuat ke atas. Saat ini, 1 USD berada di kisaran Rp18.170, naik dari area sekitar Rp17.300–Rp17.400 pada pertengahan Mei. Kenaikan ini",1,0,2,dolar naik,analisis singkat pergerakan usd idr berdasarkan grafik bulan terakhir nilai tukar dolar as terhadap rupiah menunjukkan tren yang cukup kuat ke atas saat ini usd berada di kisaran rp naik dari area sekitar rp rp pada pertengahan mei kenaikan ini,Umum,Netral
2063859865735548969,2026-06-08T05:45:11.000Z,@elevenpmthought,-ˋˏ Nand ˎˊ-,tapi kalo dalam kurs dolar kayanya naik ga terlalu tinggi deh un?,0,0,0,dolar naik,tapi kalo dalam kurs dolar kayanya naik enggak terlalu tinggi deh un,Umum,Netral
2063858561671659950,2026-06-08T05:40:00.000Z,@RadioElshinta,Radio Elshinta,"Dolar tembus Rp 18.000, Mentan: Harga TBS sawit harusnya naik",0,0,0,dolar naik,dolar tembus rp mentan harga tbs sawit harusnya naik,Harga barang,Netral
2063856832196800571,2026-06-08T05:33:08.000Z,@yoisaaki,lunette,"kata siapa dolar naik ga ngaruh, top up game naik semua jir",0,0,0,dolar naik,kata siapa dolar naik enggak ngaruh top up game naik semua jir,Umum,Netral
2063856746490364362,2026-06-08T05:32:47.000Z,@nottokey,/h a/,bjir belum juga mau up hp malah keburu naik dolar,0,0,0,dolar naik,bjir belum juga mau up hp malah keburu naik dolar,Umum,Netral
2063856515329773755,2026-06-08T05:31:52.000Z,@wansrosadi,wanda,Ini gue katakan ya : Bangsa yg lemah adalah yg takut dolar naik.  Jadi mnrt pndpt Belio mau dolar naik berapapun kita harus berani. Berani mampus dicekik harga2.,0,0,0,dolar naik,ini gue katakan ya bangsa yang lemah adalah yang takut dolar naik jadi mnrt pndpt belio mau dolar naik berapapun kita harus berani berani mampus dicekik harga,Harga barang,Netral
2063856011182792753,2026-06-08T05:29:52.000Z,@SHPDCMPABABD,Selamat Dunia+Akhirat,1998  dollar tiba² dihargai naik 400%.  2026 dolar naik 12-13 %.  Knp dia dibilang koboi?,0,0,0,dolar naik,dollar tiba dihargai naik dolar naik kenapa dia dibilang koboi,Umum,Netral
2063855937874497582,2026-06-08T05:29:34.000Z,@Mafia_insyaf,3Dymensy,"Pas pemilu milih no 1,2 atau 3  https:// s.shopee.co.id/2g8bzR1L1k  Senin padahal presidennya sarapan ihsg  iseng dolar naik job fair lowongan kerja filipina",0,0,0,dolar naik,pas pemilu memilih no atau senin padahal presidennya sarapan ihsg iseng dolar naik job fair lowongan kerja filipina,Investasi,Netral
2063854540722471345,2026-06-08T05:24:01.000Z,@blueHelix_echo,wawa kinda ia,"bisa mencukupi dan harus banting tulang 2x dengan kerjaan sampingan kaya aku, dolar naik tuh kedampak di keluargaku, bahan pokok naik, belum lagi bayar kost ku, beli buku yg sekarang di mataku buku tuh mahal, bisa aja entar bahan bakar naik, karena negara kita masih banyak impor.",1,0,0,dolar naik,bisa mencukupi dan harus banting tulang kali dengan pekerjaan sampingan kayak aku dolar naik tuh kedampak di keluargaku bahan pokok naik belum lagi bayar kost ku beli buku yang sekarang di mataku buku tuh mahal bisa saja entar bahan bakar naik karena negara kita masih banyak impor,Harga barang,Negatif
2063852036874207363,2026-06-08T05:14:04.000Z,@duniaweb3,Mrpunk | Dunia Web3 ,"Dolar makin naik, solusinya Makan siang apke bekel dari istri  Curhat bapak2 sama bro  @threepluseight    Kasian  @babay0x  yang belom dibikinin bekel sama calon istrinya, tapi dolarnya dah banyak.",8,0,9,dolar naik,dolar makin naik solusinya makan siang apke bekel dari istri curhat bapak sama bro kasihan yang belum dibikinin bekel sama calon istrinya tapi dolarnya deh banyak,Umum,Netral
2063851192279851284,2026-06-08T05:10:43.000Z,@imemnur,emimem,justru malah yg heran itu klo sampe mahasiswa ga cemas liat dolar naik,0,0,0,dolar naik,justru malah yang heran itu kalo sampai mahasiswa enggak cemas lihat dolar naik,Umum,Netral
2063849948957843967,2026-06-08T05:05:46.000Z,@tissue_______,arisetiawan,"Wah sudah 18.100 ya, bentar lg 19.000. Sudah mendekati janji 19.000 lowongan pekerjaan.  Mana nih kira² yg duluan 19.000 ya min?  Btw, makanannya Bobby Kertanegara naik ga min? Eh lupa, doi kan gak pake dolar ya",0,0,0,dolar naik,wah sudah ya bentar lagi sudah mendekati janji lowongan pekerjaan mana nih kira yang duluan ya min btw makanannya bobby kertanegara naik enggak min eh lupa doi kan enggak pakai dolar ya,Umum,Netral
2063849661312696659,2026-06-08T05:04:38.000Z,@BungulSantuy,No Name ,"Kata siapa dolar naik, dolar tetap stabil, rupiah yang melemah… artinya apa? Global keluar dari indonesia, karena apa? Yuppp, IMF !!! Mereka gak mau melihat Indonesia menjadi negara Mandiri",0,0,0,dolar naik,kata siapa dolar naik dolar tetap stabil rupiah yang melemah artinya apa global keluar dari indonesia karena apa yuppp imf mereka enggak mau melihat indonesia menjadi negara mandiri,Ekonomi nasional,Negatif
2063849529867149433,2026-06-08T05:04:07.000Z,@exnesskomunitas,Exness Komunitas Resmi,"Data NFP Mei yang kuat mendukung indeks dolar AS. DXY menembus ke atas rentang 98.80-99.50. Indeks bertahan di atas EMA bullish, mengonfirmasi tren naik. Penembusan ke atas resisten 100.30 dapat memicu laju menuju resisten 101.50.",0,0,0,dolar naik,data nfp mei yang kuat mendukung indeks dolar as dxy menembus ke atas rentang indeks bertahan di atas emak bullish mengonfirmasi tren naik penembusan ke atas resisten dapat memicu laju menuju resisten,Umum,Netral
2063843150305841196,2026-06-08T04:38:46.000Z,@gpei_id,GPEI,"Rupiah loyo? Nelayan rajungan Bangkalan malah senyum lebar! Berkat Dolar AS yg meroket, harga jual komoditas ekspor ini melambung dari biasanya Rp100rb/kg. Tapi ada satu ketakutan mereka: harga Solar subsidi naik! Kalau ongkos melaut mahal, cuan ekspor bisa lenyap.",0,0,0,dolar naik,rupiah loyo nelayan rajungan bangkalan malah senyum lebar berkat dolar as yang meroket harga jual komoditas ekspor ini melambung dari biasanya rp ribu kg tapi ada satu ketakutan mereka harga solar subsidi naik kalau ongkos melaut mahal cuan ekspor bisa lenyap,Harga barang,Negatif
2063842950782779880,2026-06-08T04:37:58.000Z,@fersmedia_,Fersmedia,"Udqh gendut-gendut, dolar makin naik, inflasi itu nyata :) yaudahlah. Komik Miiko aja udah 40k",0,0,0,dolar naik,udqh gendut gendut dolar makin naik inflasi itu nyata yaudahlah komik miiko saja sudah ke,Harga barang,Negatif
2063841784917348588,2026-06-08T04:33:20.000Z,@GK_prabowo,Gariskeras Prabowo,"Dolar AS naik terus? Jangan cuma lihat sisi negatifnya!  Di balik menguatnya Dolar, ada peluang besar untuk Indonesia, terutama di sektor pariwisata. Saat nilai tukar Dolar tinggi, wisatawan asing merasa biaya liburan di Indo #jagaindonesia #umkm #pariwisata #wargajagawarga",0,0,0,dolar naik,dolar as naik terus jangan cuma lihat sisi negatifnya di balik menguatnya dolar ada peluang besar untuk indonesia terutama di sektor pariwisata saat nilai tukar dolar tinggi wisatawan asing merasa biaya liburan di indonesia jagaindonesia umkm pariwisata wargajagawarga,Harga barang,Positif
2063841576472998363,2026-06-08T04:32:30.000Z,@sillysoull,@sillysoull,"Aku kasih contoh 1 aja deh yaaa, kemaren ada yg share untuk publish artikel scopus q1-q2 aja udah 3000 dolar kak berapaa duit itu dahhh. Kalau naik muluuu bagemana? Belom yg lain-lain kak, bahan baku tahu ajaa impor. Mhs tahu lovers pasti cemasss dong",0,0,0,dolar naik,aku kasih contoh saja deh ya kemarin ada yang share untuk publish artikel scopus ku ku saja sudah dolar kak berapaa duit itu dahhh kalau naik melulu bagemana belum yang lain lain kak bahan baku tahu saja impor mhs tahu lovers pasti cemasss dong,Harga barang,Netral
2063841562971525186,2026-06-08T04:32:27.000Z,@yooleclerc,phemuach  pundung ama kihyun-leclerc,my mom jualan kue 150rebu aja untungnya kdg cuman 10k-20k. bahan-bahan naik semua tp dia gatega ama pelanggannya klo naikin harga.  gws deh lu smua yg remehin dolar effect,0,0,0,dolar naik,my mom jualan kue rebu saja untungnya kadang cuman ke ke bahan bahan naik semua tapi dia gatega sama pelanggannya kalo naikin harga gws deh lu semua yang remehin dolar effect,Harga barang,Netral
2063841493404790947,2026-06-08T04:32:11.000Z,@finfoxes_id,FinFoxes ID,"Di pembukaan perdagangan hari ini, rupiah melemah ke Rp18.157/US$. Penyebabnya, dolar AS kembali perkasa dengan DXY naik ke 100,11, ditambah harga minyak dunia yang ikut ngegas. Brent sempat tembus US$96 per barel, dipicu memanasnya konflik Iran-Israel.",1,0,0,dolar naik,di pembukaan perdagangan hari ini rupiah melemah ke rp us penyebabnya dolar as kembali perkasa dengan dxy naik ke ditambah harga minyak dunia yang ikut ngegas brent sempat tembus us per barel dipicu memanasnya konflik iran israel,Harga barang,Negatif
2063841481287413892,2026-06-08T04:32:08.000Z,@anomalii_id,anomali.id,"Dolar AS naik terus? Jangan cuma lihat sisi negatifnya!  Di balik menguatnya Dolar, ada peluang besar untuk Indonesia, terutama di sektor pariwisata. Saat nilai tukar Dolar tinggi, wisatawan asing merasa biaya liburan #jagaindonesia #umkm #pariwisata #wargajagawarga",0,0,0,dolar naik,dolar as naik terus jangan cuma lihat sisi negatifnya di balik menguatnya dolar ada peluang besar untuk indonesia terutama di sektor pariwisata saat nilai tukar dolar tinggi wisatawan asing merasa biaya liburan jagaindonesia umkm pariwisata wargajagawarga,Harga barang,Positif
